Local time in Evora,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
16.09.2018 18:00,"30,1","741,2","761,9","-0,3",35,Wind blowing from the south-east,3,,8,,,,,,"33,1",,,,,,,"12,9",No precipitation,1,,,,
16.09.2018 15:00,"32,1","741,5","762,1","-1,4",32,Wind blowing from the north,2,,6,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
16.09.2018 12:00,"30,1","742,9","763,6","-0,6",40,Wind blowing from the north,3,,5,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
16.09.2018 09:00,"23,5","743,5","764,8","0,6",75,Wind blowing from the east-southeast,2,,,,,,,,,,,,,,,"18,9",No precipitation,1,,,,
16.09.2018 06:00,"16,4","742,9","764,6","0,6",93,"Calm, no wind",0,,,,,,,"16,4",,,,,,,,"15,3",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
16.09.2018 03:00,"17,6","742,3","763,9","-0,5",88,Wind blowing from the west,1,,,,,,,,,,,,,,,"15,5",No precipitation,1,,,,
16.09.2018 00:00,"21,5","742,8","764,2","0,2",66,Wind blowing from the north-northwest,1,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
15.09.2018 21:00,"23,1","742,6","763,9","1,2",60,Wind blowing from the west,2,,6,,,,,,,,,,,,,"14,8",No precipitation,12,,,,
15.09.2018 18:00,"30,2","741,4","762,1","0,0",37,Wind blowing from the north,1,,,,,,,,"32,5",,,,,,,"13,8",No precipitation,1,,,,
15.09.2018 15:00,"32,2","741,4","761,9","-1,2",33,Wind blowing from the north,2,,,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
15.09.2018 12:00,"28,3","742,6","763,5","-0,4",44,Wind blowing from the north,2,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
15.09.2018 09:00,"24,1","743,0","764,2","1,5",63,Wind blowing from the north,2,,,,,,,,,,,,,,,"16,6",No precipitation,1,,,,
15.09.2018 06:00,"19,9","741,5","763,0","1,0",84,Wind blowing from the west-northwest,1,,,,,,,"18,7",,,,,,,,"17,1",5,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"18,0",,
15.09.2018 03:00,"20,3","740,5","761,8","-2,1",80,Wind blowing from the south-east,3,,12,,,,,,,,,,,,,"16,7",No precipitation,1,,,,
15.09.2018 00:00,"20,2","742,6","764,1","-0,7",83,Wind blowing from the north-east,5,9,9,,,,,,,,,,,,,"17,2",3,6,,,,
14.09.2018 21:00,"20,5","743,3","764,8","2,9",83,Wind blowing from the south-east,6,,14,,,,,,,,,,,,,"17,5","0,3",12,,,,
14.09.2018 18:00,"31,3","740,4","760,9","0,0",29,Wind blowing from the west-northwest,5,8,9,,,,,,"35,1",,,,,,,"11,4",No precipitation,1,,,,
14.09.2018 15:00,"34,9","740,4","760,8","-1,3",25,Wind blowing from the west-northwest,4,8,8,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
14.09.2018 12:00,"33,7","741,7","762,2","-0,5",28,Wind blowing from the north,3,,6,20–30%.,,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","20,0","12,6",No precipitation,1,,,,
14.09.2018 09:00,"23,6","742,2","763,4","0,9",54,Wind blowing from the west,2,,,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","13,7",No precipitation,1,,,,
14.09.2018 06:00,"15,6","741,3","763,0","0,2",96,Wind blowing from the west,2,,,,,,,"15,5",,,,,,,,"14,9",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
14.09.2018 03:00,"16,8","741,1","762,7","-0,9",78,"Calm, no wind",0,,,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
14.09.2018 00:00,"19,3","742,0","763,4","0,2",63,Wind blowing from the west-southwest,1,,5,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
13.09.2018 21:00,"24,4","741,8","763,0","1,1",41,Wind blowing from the west,3,,5,,,,,,,,,,,,,"10,1",No precipitation,12,,,,
13.09.2018 18:00,"31,5","740,7","761,3","-0,4",30,Wind blowing from the west,6,,,,,,,,"35,2",,,,,,,"12,1",No precipitation,1,,,,
13.09.2018 15:00,"33,4","741,1","761,5","-1,5",27,Wind blowing from the north,2,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
13.09.2018 12:00,"32,2","742,6","763,3","-0,6",29,Wind blowing from the north,1,,,"10% or less, but not 0",,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","25,0","11,8",No precipitation,1,,,,
13.09.2018 09:00,"25,6","743,2","764,2","0,8",45,Wind blowing from the north,1,,,no clouds,,,,,,,,,,,"20,0","12,7",No precipitation,1,,,,
13.09.2018 06:00,"17,5","742,4","764,1","-0,2",84,Wind blowing from the north,2,,,,,,,"17,0",,,,,,,,"14,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
13.09.2018 03:00,"17,7","742,6","764,2","-0,7",83,Wind blowing from the west,1,,,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
13.09.2018 00:00,"19,3","743,3","764,8","-0,4",74,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
12.09.2018 21:00,"22,7","743,7","765,0","1,3",70,Wind blowing from the west-southwest,4,,7,,,,,,,,,,,,,"17,0",No precipitation,12,,,,
12.09.2018 18:00,"32,1","742,4","763,0","-0,4",34,Wind blowing from the north-northwest,3,,6,,,,,,"35,8",,,,,,,"14,2",No precipitation,1,,,,
12.09.2018 15:00,"33,9","742,8","763,3","-1,6",32,Wind blowing from the north,2,,5,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
12.09.2018 12:00,"32,8","744,4","765,0","-0,2",37,Wind blowing from the north,1,,,40%.,,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","15,0","16,4",No precipitation,1,,,,
12.09.2018 09:00,"26,9","744,6","765,6","1,1",51,Wind blowing from the north,2,,,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"No Cirrus, Cirrocumulus or Cirrostratus.","15,0","15,8",No precipitation,1,,,,
12.09.2018 06:00,"18,5","743,5","765,1","0,5",77,Wind blowing from the north,1,,,,,,,"17,8",,,,,,,,"14,4",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
12.09.2018 03:00,"18,7","743,0","764,5","0,3",75,Wind blowing from the south,1,,,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
12.09.2018 00:00,"21,9","742,7","764,0","0,3",63,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"14,5",No precipitation,1,,,,
11.09.2018 21:00,"25,5","742,4","763,5","1,0",40,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"10,8",No precipitation,12,,,,
11.09.2018 18:00,"31,0","741,4","762,1","-0,4",30,Wind blowing from the east,3,,,,,,,,"34,4",,,,,,,"11,7",No precipitation,1,,,,
11.09.2018 15:00,"33,0","741,8","762,4","-1,6",26,Wind blowing from the north,1,,6,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
11.09.2018 12:00,"31,7","743,4","764,0","-0,5",35,Wind blowing from the east,3,6,7,20–30%.,,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","30,0","14,2",No precipitation,1,,,,
11.09.2018 09:00,"27,1","743,9","764,9","0,4",48,Wind blowing from the east,5,,8,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","20,0","15,0",No precipitation,1,,,,
11.09.2018 06:00,"18,6","743,5","765,1","0,6",62,Wind blowing from the east,1,,,,,,,"18,6",,,,,,,,"11,2",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
11.09.2018 03:00,"20,1","742,9","764,4","-0,3",58,Wind blowing from the north,1,,,,,,,,,,,,,,,"11,5",No precipitation,1,,,,
11.09.2018 00:00,"22,3","743,2","764,5","-0,1",58,Wind blowing from the north,3,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
10.09.2018 21:00,"24,8","743,3","764,5","1,0",37,Wind blowing from the north,2,,,,,,,,,,,,,,,"9,1",No precipitation,12,,,,
10.09.2018 18:00,"31,4","742,3","762,9","-0,4",25,Wind blowing from the east,3,6,6,,,,,,"34,4",,,,,,,"9,2",No precipitation,1,,,,
10.09.2018 15:00,"32,9","742,7","763,3","-1,5",22,Wind blowing from the east-northeast,4,10,10,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
10.09.2018 12:00,"31,5","744,2","764,9","0,0",29,Wind blowing from the east-northeast,4,9,9,"10% or less, but not 0",,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","25,0","11,2",No precipitation,1,,,,
10.09.2018 09:00,"26,4","744,2","765,3","0,5",49,Wind blowing from the north,2,,,no clouds,,,,,,,,,,,"20,0","14,8",No precipitation,1,,,,
10.09.2018 06:00,"16,0","743,7","765,5","0,3",90,Wind blowing from the north,2,,,,,,,"15,9",,,,,,,,"14,3",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
10.09.2018 03:00,"17,6","743,4","765,1","-0,2",82,Wind blowing from the north,3,5,5,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
10.09.2018 00:00,"19,3","743,6","765,1","0,2",72,Wind blowing from the north,3,5,6,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
09.09.2018 21:00,"23,2","743,4","764,6","1,8",53,Wind blowing from the north,3,6,8,,,,,,,,,,,,,"13,2",No precipitation,12,,,,
09.09.2018 18:00,"28,1","741,6","762,4","0,0",35,Wind blowing from the north,1,,8,,,,,,"31,4",,,,,,,"11,1",No precipitation,1,,,,
09.09.2018 15:00,"30,3","741,6","762,3","-1,0",32,Wind blowing from the north,1,,7,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
09.09.2018 12:00,"28,5","742,6","763,6","-0,8",41,Wind blowing from the east,3,7,7,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
09.09.2018 09:00,"21,0","743,4","764,8","1,0",73,Wind blowing from the north,1,,,,,,,,,,,,,,,"16,0",No precipitation,1,,,,
09.09.2018 06:00,"13,7","742,4","764,3","0,4",100,Wind blowing from the north,1,,,,,,,"13,0",,,,,,,,"13,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"10,0",,
09.09.2018 03:00,"15,2","742,0","763,9","-0,6",99,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
09.09.2018 00:00,"15,9","742,6","764,4","0,9",97,Wind blowing from the west,1,,,,,,,,,,,,,,,"15,4",No precipitation,1,,,,
08.09.2018 21:00,"18,1","741,7","763,3","1,6",81,Wind blowing from the west,3,,5,,,,,,,,,,,,,"14,7",No precipitation,12,,,,
08.09.2018 18:00,"24,0","740,1","761,2","0,2",53,Wind blowing from the west,5,,,,,,,,"28,1",,,,,,,"13,7",No precipitation,1,,,,
08.09.2018 15:00,"26,5","739,9","760,8","-0,7",36,Wind blowing from the south-southwest,4,6,6,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
08.09.2018 12:00,"24,8","740,6","761,6","-0,1",46,Wind blowing from the south-southwest,4,7,9,,,,,,,,,,,,,"12,4",No precipitation,1,,,,
08.09.2018 09:00,"19,4","740,7","762,1","1,4",72,Wind blowing from the south,3,,6,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
08.09.2018 06:00,"15,5","739,3","760,9","0,1",96,Wind blowing from the south-southwest,2,,,,,,,"14,9",,,,,,,,"14,9",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
08.09.2018 03:00,"15,7","739,2","760,9","0,2",100,Wind blowing from the south-west,4,,,,,,,,,,,,,,,"15,7",No precipitation,1,,,,
08.09.2018 00:00,"15,5","739,0","760,8","0,3",97,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
07.09.2018 21:00,"17,9","738,7","760,3","1,6",79,Wind blowing from the south-west,4,,6,,,,,,,,,,,,,"14,2",No precipitation,12,,,,
07.09.2018 18:00,"27,2","737,1","757,9","-0,2",40,Wind blowing from the south,4,6,7,,,,,,"29,4",,,,,,,"12,3",No precipitation,1,,,,
07.09.2018 15:00,"28,0","737,3","758,0","-1,0",40,Wind blowing from the south-east,4,,11,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
07.09.2018 12:00,"25,6","738,3","759,2","-0,7",54,Wind blowing from the north,1,,5,50%.,Clouds generally dissolving or becoming less developed.,Fog or ice fog or thick haze.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.","12,0","15,5",No precipitation,1,,,,
07.09.2018 09:00,"15,8","739,0","760,7","0,5",100,Wind blowing from the west-northwest,1,,,100%.,"Fog or ice fog, sky visible (has become thinner during the preceding hour).",Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",100%.,100-200,,,"0,9","15,8",No precipitation,1,,,,
07.09.2018 06:00,"14,6","738,5","760,3","-0,2",100,Wind blowing from the west,1,,,,,,,"14,3",,,,,,,,"14,6",,,Surface of ground moist.,"12,0",,
07.09.2018 03:00,"15,0","738,7","760,3","-0,6",100,Wind blowing from the west,1,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
07.09.2018 00:00,"14,4","739,3","761,1","-0,3",100,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
06.09.2018 21:00,"17,4","739,6","761,2","1,0",84,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"14,6",No precipitation,12,,,,
06.09.2018 18:00,"24,9","738,6","759,6","-0,3",49,Wind blowing from the west-southwest,5,,8,,,,,,"28,6",,,,,,,"13,5",No precipitation,1,,,,
06.09.2018 15:00,"28,2","738,9","759,7","-1,2",38,Wind blowing from the west-southwest,4,7,7,,,,,,,,,,,,,"12,5",No precipitation,1,,,,
06.09.2018 12:00,"24,1","740,1","761,2","-0,6",52,Wind blowing from the north,1,,6,"10% or less, but not 0",,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","13,5",No precipitation,1,,,,
06.09.2018 09:00,"18,8","740,7","762,1","0,7",73,Wind blowing from the north,1,,5,70 – 80%.,Mist.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","8,0","13,8",No precipitation,1,,,,
06.09.2018 06:00,"16,8","740,0","761,7","-0,1",82,Wind blowing from the west,2,,,,,,,"16,1",,,,,,,,"13,6",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
06.09.2018 03:00,"16,5","740,1","761,7","-0,5",85,Wind blowing from the west,3,,5,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
06.09.2018 00:00,"16,8","740,6","762,2","0,1",89,Wind blowing from the north-west,2,,6,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
05.09.2018 21:00,"17,6","740,5","762,1","1,0",88,Wind blowing from the west-southwest,3,,,,,,,,,,,,,,,"15,6",No precipitation,12,,,,
05.09.2018 18:00,"23,3","739,5","760,6","-0,1",64,Wind blowing from the west-southwest,7,,,,,,,,"28,4",,,,,,,"16,0",No precipitation,1,,,,
05.09.2018 15:00,"25,9","739,6","760,5","-0,8",47,Wind blowing from the west,4,8,9,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
05.09.2018 12:00,"24,7","740,4","761,4","-0,4",53,Wind blowing from the west,3,6,6,60%.,,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","15,0","14,5",No precipitation,1,,,,
05.09.2018 09:00,"21,1","740,8","762,1","1,1",70,Wind blowing from the south-west,4,5,7,60%.,,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,300-600,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","No Cirrus, Cirrocumulus or Cirrostratus.","10,0","15,3",No precipitation,1,,,,
05.09.2018 06:00,"17,8","739,7","761,2","0,4",98,Wind blowing from the south-west,2,,,,,,,"17,8",,,,,,,,"17,4",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"16,0",,
05.09.2018 03:00,"18,3","739,3","760,8","-0,2",92,Wind blowing from the south,1,,,,,,,,,,,,,,,"17,0",No precipitation,1,,,,
05.09.2018 00:00,"18,5","739,5","760,9","0,6",90,Wind blowing from the west-southwest,3,,,,,,,,,,,,,,,"16,9",No precipitation,1,,,,
04.09.2018 21:00,"20,0","738,9","760,3","1,0",82,Wind blowing from the west-southwest,3,,6,,,,,,,,,,,,,"16,9",No precipitation,12,,,,
04.09.2018 18:00,"23,5","737,9","759,0","0,2",62,Wind blowing from the west,6,,10,,,,,,"28,8",,,,,,,"15,8",No precipitation,1,,,,
04.09.2018 15:00,"25,9","737,7","758,5","-0,8",44,Wind blowing from the south,3,6,7,,,,,,,,,,,,,"12,7",No precipitation,1,,,,
04.09.2018 12:00,"23,6","738,5","759,6","-0,4",55,Wind blowing from the south,2,,5,"90 or more, but not 100%",,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90 or more, but not 100%",600-1000,,,"15,0","13,9",No precipitation,1,,,,
04.09.2018 09:00,"20,1","738,9","760,2","0,8",81,Wind blowing from the north,1,,,"90 or more, but not 100%",,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",50%.,300-600,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",,"12,0","16,8",No precipitation,1,,,,
04.09.2018 06:00,"17,1","738,1","759,7","0,0",95,Wind blowing from the east,1,,,,,,,"14,7",,,,,,,,"16,3",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"12,0",,
04.09.2018 03:00,"16,0","738,1","759,7","-0,3",100,Wind blowing from the south,1,,,,,,,,,,,,,,,"16,0",No precipitation,1,,,,
04.09.2018 00:00,"16,6","738,4","760,0","0,0",94,Wind blowing from the west,2,,,,,,,,,,,,,,,"15,6",No precipitation,1,,,,
03.09.2018 21:00,"18,9","738,4","759,8","1,3",73,Wind blowing from the west,2,,7,,,,,,,,,,,,,"13,9",No precipitation,12,,,,
03.09.2018 18:00,"25,6","737,1","758,0","-0,1",51,Wind blowing from the west-southwest,5,,8,,,,,,"29,6",,,,,,,"14,8",No precipitation,1,,,,
03.09.2018 15:00,"28,4","737,2","758,0","-1,1",42,Wind blowing from the south-southwest,4,6,7,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
03.09.2018 12:00,"25,3","738,3","759,2","-0,3",53,Wind blowing from the north,2,,6,20–30%.,,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altocumulus castellanus or floccus.,"No Cirrus, Cirrocumulus or Cirrostratus.","15,0","15,1",No precipitation,1,,,,
03.09.2018 09:00,"19,8","738,6","760,0","0,6",80,Wind blowing from the south-west,4,,6,70 – 80%.,,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,300-600,Altocumulus castellanus or floccus.,"No Cirrus, Cirrocumulus or Cirrostratus.","12,0","16,2",No precipitation,1,,,,
