Local time in Lisbon,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.10.2018 16:00,"13,9","750,1","759,4","-0,5",48,Wind blowing from the north,9,,,,,,,,,,,,,,,"2,9",No precipitation,1,,,,
27.10.2018 15:00,"15,2","750,1","759,4","-0,6",43,Wind blowing from the north,9,,,,,,,,,,,,,,,"2,6",No precipitation,1,,,,
27.10.2018 14:00,"15,9","750,4","759,6","-0,3",42,Wind blowing from the north,9,,,,,,,,,,,,,,,"3,0",No precipitation,1,,,,
27.10.2018 13:00,"15,9","750,6","759,8","-0,1",40,Wind blowing from the north,10,,,,,,,,,,,,,,,"2,2",No precipitation,1,,,,
27.10.2018 12:00,"15,7","750,7","760,0","-0,7",40,Wind blowing from the north,11,,,,,,,,,,,,,,,"2,1",No precipitation,6,,,,
27.10.2018 11:00,"15,5","750,7","759,9","-0,6",46,Wind blowing from the north,12,,,,,,,,,,,,,,,"3,9",No precipitation,1,,,,
27.10.2018 10:00,"15,3","750,7","760,0","-0,2",53,Wind blowing from the north,9,,,,,,,,,,,,,,,"5,7",No precipitation,1,,,,
27.10.2018 09:00,"14,6","751,4","760,6","0,9",58,Wind blowing from the north,6,,,,,,,,,,,,,,,"6,3",No precipitation,1,,,,
27.10.2018 08:00,"13,9","751,3","760,6","0,9",67,Wind blowing from the north,4,,,,,,,,,,,,,,,"7,9",No precipitation,1,,,,
27.10.2018 07:00,"14,0","750,9","760,2","0,3",75,Wind blowing from the north,5,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
27.10.2018 06:00,"14,5","750,5","759,8","-0,4",77,Wind blowing from the north,6,,,,,,,"14,0",,,,,,,,"10,5",No precipitation,12,,,,
27.10.2018 05:00,"14,9","750,4","759,7","-0,6",83,Wind blowing from the north,5,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
27.10.2018 04:00,"14,8","750,6","759,8","-0,5",85,Wind blowing from the north,4,,,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
27.10.2018 03:00,"14,5","750,9","760,1","-0,5",85,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"11,9",No precipitation,1,,,,
27.10.2018 02:00,"14,5","751,0","760,2","-0,3",85,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"11,9",No precipitation,1,,,,
27.10.2018 01:00,"14,6","751,1","760,4","-0,2",85,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
27.10.2018 00:00,"14,5","751,4","760,7","0,3",85,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"11,9",No precipitation,6,,,,
26.10.2018 23:00,"15,1","751,3","760,5","0,3",82,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
26.10.2018 22:00,"15,5","751,3","760,5","0,3",81,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
26.10.2018 21:00,"16,0","751,1","760,3","0,4",76,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"11,7",No precipitation,12,,,,
26.10.2018 20:00,"16,1","751,0","760,3","0,6",76,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
26.10.2018 19:00,"16,8","751,0","760,2","0,7",74,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
26.10.2018 18:00,"17,5","750,7","759,9","0,3",68,Wind blowing from the north-northwest,3,,,,,,,,"22,6",,,,,,,"11,5",No precipitation,12,,,,
26.10.2018 17:00,"19,3","750,4","759,5","-0,3",65,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"12,4",No precipitation,1,,,,
26.10.2018 16:00,"21,3","750,3","759,4","-0,7",54,Wind blowing from the north,3,,,,,,,,,,,,,,,"11,6",No precipitation,1,,,,
26.10.2018 15:00,"22,2","750,4","759,4","-1,1",56,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
26.10.2018 14:00,"20,3","750,7","759,7","-1,2",64,Wind blowing from the south,2,,,,,,,,,,,,,,,"13,2",No precipitation,1,,,,
26.10.2018 13:00,"20,6","751,0","760,1","-1,2",64,Wind blowing from the east,2,,,,,,,,,,,,,,,"13,4",No precipitation,1,,,,
26.10.2018 12:00,"19,4","751,5","760,6","-0,7",68,Wind blowing from the east,2,,,"90 or more, but not 100%",State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.",Altocumulus translucidus at a single level.,Cirrostratus not progressively invading the sky and not entirely covering it.,"15,0","13,3",No precipitation,6,,,,
26.10.2018 11:00,"18,8","751,9","761,1","0,0",60,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
26.10.2018 10:00,"18,0","752,2","761,4","0,6",67,Wind blowing from the north,2,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
26.10.2018 09:00,"16,6","752,2","761,3","0,9",74,Wind blowing from the north,1,,,"90 or more, but not 100%",Mist.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.","10% or less, but not 0",200-300,"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.",Cirrostratus covering the whole sky.,"10,0","12,0",No precipitation,1,,,,
26.10.2018 08:00,"14,8","751,9","761,2","0,6",82,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
26.10.2018 07:00,"14,2","751,6","760,9","0,3",77,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
26.10.2018 06:00,"16,0","751,3","760,5","-0,4",56,Wind blowing from the north-northwest,1,,,,,,,"15,6",,,,,,,,"7,1",No precipitation,12,,,,
26.10.2018 05:00,"16,8","751,3","760,5","-0,9",52,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"6,7",No precipitation,1,,,,
26.10.2018 04:00,"15,6","751,3","760,5","-1,1",60,"Calm, no wind",0,,,,,,,,,,,,,,,"7,8",No precipitation,1,,,,
26.10.2018 03:00,"16,2","751,7","760,9","-0,9",57,"Calm, no wind",0,,,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
26.10.2018 02:00,"16,3","752,2","761,4","-0,8",60,"Calm, no wind",0,,,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
26.10.2018 01:00,"17,1","752,4","761,5","-0,7",59,"Calm, no wind",0,,,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
26.10.2018 00:00,"18,2","752,6","761,8","-0,6",53,Wind blowing from the north-northwest,1,,,,,,,,,,,,,,,"8,3",No precipitation,6,,,,
25.10.2018 23:00,"18,5","753,0","762,1","-0,4",55,"Calm, no wind",0,,,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
25.10.2018 22:00,"19,0","753,1","762,3","-0,2",58,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"10,5",No precipitation,1,,,,
25.10.2018 21:00,"19,9","753,2","762,4","0,2",55,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"10,6",No precipitation,12,,,,
25.10.2018 20:00,"20,1","753,4","762,4","0,0",61,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
25.10.2018 19:00,"20,8","753,3","762,4","-0,1",61,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
25.10.2018 18:00,"21,8","753,0","762,1","-0,5",59,Wind blowing from the west-northwest,2,,,,,,,,"24,7",,,,,,,"13,3",No precipitation,12,,,,
25.10.2018 17:00,"23,4","753,4","762,4","-0,3",43,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
25.10.2018 16:00,"23,8","753,4","762,4","-0,9",42,Wind blowing from the south,2,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
25.10.2018 15:00,"24,4","753,5","762,5","-1,5",42,Wind blowing from the south,1,,,,,,,,,,,,,,,"10,6",No precipitation,1,,,,
25.10.2018 14:00,"23,2","753,7","762,7","-1,6",45,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
25.10.2018 13:00,"22,4","754,3","763,4","-1,3",49,Wind blowing from the east,1,,,,,,,,,,,,,,,"11,2",No precipitation,1,,,,
25.10.2018 12:00,"21,9","755,0","764,1","-0,8",52,Wind blowing from the east-northeast,2,,,70 – 80%.,State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","11,6",No precipitation,6,,,,
25.10.2018 11:00,"20,5","755,3","764,4","-0,3",55,Wind blowing from the east,3,,,,,,,,,,,,,,,"11,1",No precipitation,1,,,,
25.10.2018 10:00,"19,7","755,6","764,8","0,4",53,Wind blowing from the east,2,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
25.10.2018 09:00,"17,8","755,8","765,0","0,6",62,Wind blowing from the east-northeast,2,,,60%.,State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","10,3",No precipitation,1,,,,
25.10.2018 08:00,"17,1","755,6","764,8","0,4",69,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"11,4",No precipitation,1,,,,
25.10.2018 07:00,"15,6","755,2","764,5","-0,1",76,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
25.10.2018 06:00,"16,2","755,2","764,5","-0,5",79,"Calm, no wind",0,,,,,,,"15,8",,,,,,,,"12,6",No precipitation,12,,,,
25.10.2018 05:00,"16,5","755,2","764,5","-0,8",76,"Calm, no wind",0,,,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
25.10.2018 04:00,"16,1","755,3","764,5","-1,0",83,"Calm, no wind",0,,,,,,,,,,,,,,,"13,2",No precipitation,1,,,,
25.10.2018 03:00,"16,4","755,7","764,9","-0,9",84,"Calm, no wind",0,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
25.10.2018 02:00,"17,7","756,0","765,2","-0,7",77,"Calm, no wind",0,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
25.10.2018 01:00,"18,7","756,3","765,5","-0,8",57,"Calm, no wind",0,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
25.10.2018 00:00,"19,3","756,6","765,7","-0,5",55,Wind blowing from the north-northwest,1,,,,,,,,,,,,,,,"10,0",No precipitation,6,,,,
24.10.2018 23:00,"19,5","756,7","766,0","-0,4",57,Wind blowing from the north,2,,,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
24.10.2018 22:00,"19,8","757,1","766,3","-0,2",60,Wind blowing from the north-northeast,2,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
24.10.2018 21:00,"20,3","757,1","766,3","-0,2",59,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"12,1",No precipitation,12,,,,
24.10.2018 20:00,"20,9","757,1","766,3","-0,2",60,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
24.10.2018 19:00,"21,4","757,3","766,4","-0,2",62,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"13,7",No precipitation,1,,,,
24.10.2018 18:00,"22,2","757,3","766,4","-0,5",59,Wind blowing from the north-northwest,3,,,,,,,,"25,9",,,,,,,"13,7",No precipitation,12,,,,
24.10.2018 17:00,"23,9","757,3","766,4","-0,9",57,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
24.10.2018 16:00,"25,4","757,5","766,6","-1,3",46,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
24.10.2018 15:00,"25,2","757,8","766,8","-1,6",50,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
24.10.2018 14:00,"24,8","758,2","767,2","-1,5",50,Wind blowing from the east,2,,,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
24.10.2018 13:00,"23,7","758,8","767,8","-1,1",59,Wind blowing from the east,2,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
24.10.2018 12:00,"22,2","759,4","768,4","-0,5",70,Wind blowing from the east-northeast,3,,,"10% or less, but not 0",Mist.,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","15,0","16,4",No precipitation,1,,,,
24.10.2018 11:00,"21,2","759,7","768,9","-0,3",74,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
24.10.2018 10:00,"20,8","759,9","769,0","0,3",72,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"15,5",No precipitation,1,,,,
24.10.2018 09:00,"19,1","759,9","769,1","0,2",77,Wind blowing from the north,1,,,40%.,State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrocumulus alone, or Cirrocumulus accompanied by Cirrus or Cirrostratus or both, but Cirrocumulus is predominant.","15,0","15,0",No precipitation,1,,,,
24.10.2018 08:00,"17,1","760,0","769,3","0,4",86,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
24.10.2018 07:00,"15,8","759,6","769,0","0,2",91,"Calm, no wind",0,,,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
24.10.2018 06:00,"15,8","759,7","769,0","0,3",91,Wind blowing from the east-northeast,4,,,,,,,"15,7",,,,,,,,"14,4",No precipitation,12,,,,
24.10.2018 05:00,"16,2","759,6","768,9","-0,1",89,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
24.10.2018 04:00,"16,2","759,4","768,8","-0,4",89,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
24.10.2018 03:00,"16,4","759,4","768,7","-0,4",89,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
24.10.2018 02:00,"16,7","759,7","769,0","-0,2",88,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
24.10.2018 01:00,"17,1","759,8","769,1","0,1",84,"Calm, no wind",0,,,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
24.10.2018 00:00,"17,4","759,8","769,0","0,2",85,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"14,8",No precipitation,6,,,,
23.10.2018 23:00,"17,4","759,9","769,1","0,6",87,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
23.10.2018 22:00,"17,9","759,7","769,0","0,4",83,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
23.10.2018 21:00,"18,4","759,6","768,8","0,9",80,Wind blowing from the east,2,,,,,,,,,,,,,,,"14,9",No precipitation,12,,,,
23.10.2018 20:00,"18,7","759,3","768,5","1,0",76,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
23.10.2018 19:00,"19,8","759,3","768,5","1,3",68,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
23.10.2018 18:00,"20,6","758,7","767,9","0,9",69,Wind blowing from the east-northeast,3,,,,,,,,"25,8",,,,,,,"14,6",No precipitation,12,,,,
23.10.2018 17:00,"22,3","758,3","767,4","0,4",62,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
23.10.2018 16:00,"24,6","758,0","767,1","-0,1",51,Wind blowing from the south-southwest,3,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
23.10.2018 15:00,"25,0","757,8","766,9","-0,7",47,Wind blowing from the south-southwest,2,,,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
23.10.2018 14:00,"24,7","757,9","766,9","-0,7",49,Wind blowing from the south-southwest,3,,,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
23.10.2018 13:00,"23,5","758,1","767,2","-0,3",56,Wind blowing from the east-southeast,2,,,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
23.10.2018 12:00,"21,5","758,5","767,7","0,1",60,Wind blowing from the east-northeast,2,,,20–30%.,Clouds generally dissolving or becoming less developed.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","10% or less, but not 0",600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","13,4",No precipitation,6,,,,
23.10.2018 11:00,"20,1","758,6","767,8","0,7",62,Wind blowing from the east,2,,,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
23.10.2018 10:00,"18,4","758,4","767,6","1,2",66,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"11,9",No precipitation,1,,,,
23.10.2018 09:00,"18,2","758,4","767,6","1,5",63,Wind blowing from the east-northeast,4,,,70 – 80%.,State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus cumulogenitus.,50%.,600-1000,Altocumulus cumulogenitus (or cumulonimbogenitus).,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","11,1",No precipitation,1,,,,
23.10.2018 08:00,"16,7","757,9","767,1","1,3",73,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
23.10.2018 07:00,"16,4","757,2","766,5","0,9",76,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
23.10.2018 06:00,"16,3","756,9","766,2","0,8",83,Wind blowing from the north-east,3,,,,,,,"16,2",,,,,,,,"13,4",No precipitation,12,,,,
23.10.2018 05:00,"16,4","756,6","765,9","0,2",86,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
23.10.2018 04:00,"16,7","756,3","765,6","-0,1",83,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"13,7",No precipitation,1,,,,
23.10.2018 03:00,"17,1","756,1","765,4","-0,3",81,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"13,7",No precipitation,1,,,,
23.10.2018 02:00,"16,6","756,4","765,6","-0,3",85,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
23.10.2018 01:00,"16,9","756,4","765,7","-0,5",83,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
23.10.2018 00:00,"17,5","756,4","765,7","-0,1",78,"Calm, no wind",0,,,,,,,,,,,,,,,"13,6",No precipitation,6,,,,
22.10.2018 23:00,"18,7","756,7","766,0","0,4",71,"Calm, no wind",0,,,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
22.10.2018 22:00,"19,8","756,9","766,0","0,7",66,"Calm, no wind",0,,,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
22.10.2018 21:00,"20,1","756,5","765,7","0,7",65,Wind blowing from the north,3,,,,,,,,,,,,,,,"13,3",No precipitation,12,,,,
22.10.2018 20:00,"20,3","756,3","765,4","0,7",65,Wind blowing from the north,3,,,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
22.10.2018 19:00,"21,0","756,2","765,3","0,4",62,Wind blowing from the north,4,,,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
22.10.2018 18:00,"22,3","755,8","764,9","-0,2",59,Wind blowing from the north,3,,,,,,,,"25,7",,,,,,,"13,8",No precipitation,12,,,,
22.10.2018 17:00,"23,4","755,6","764,7","-0,7",55,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
22.10.2018 16:00,"25,0","755,8","764,8","-0,7",42,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"11,2",No precipitation,1,,,,
22.10.2018 15:00,"24,8","756,0","765,0","-1,0",46,Wind blowing from the north-northwest,1,,,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
22.10.2018 14:00,"24,2","756,3","765,3","-1,0",51,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
22.10.2018 13:00,"23,9","756,5","765,5","-0,7",51,Wind blowing from the east,1,,,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
22.10.2018 12:00,"21,9","757,0","766,0","0,0",59,Wind blowing from the north-east,3,,,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","13,6",No precipitation,6,,,,
22.10.2018 11:00,"20,4","757,3","766,4","0,6",67,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
22.10.2018 10:00,"18,4","757,2","766,4","1,1",80,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
22.10.2018 09:00,"17,2","757,0","766,3","0,9",82,Wind blowing from the east-northeast,4,,,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","14,0",No precipitation,1,,,,
